pokemon_id,move_id,game_id,learn_method_id,level
164,84,2,1,35
164,71,2,1,40
164,364,2,1,45
164,581,2,1,50
164,354,2,1,55
164,517,2,1,60
164,648,2,1,65
164,19,2,4,
164,147,2,4,
164,250,2,4,
164,278,2,4,
164,349,2,4,
164,697,2,4,
164,795,2,4,
164,35,2,5,
164,41,2,5,
164,66,2,5,
164,70,2,5,
164,71,2,5,
164,84,2,5,
164,91,2,5,
164,106,2,5,
164,165,2,5,
164,181,2,5,
164,185,2,5,
164,193,2,5,
164,215,2,5,
164,226,2,5,
164,289,2,5,
164,296,2,5,
164,320,2,5,
164,340,2,5,
164,354,2,5,
164,356,2,5,
164,359,2,5,
164,364,2,5,
164,373,2,5,
164,383,2,5,
164,384,2,5,
164,415,2,5,
164,448,2,5,
164,508,2,5,
164,552,2,5,
164,556,2,5,
164,581,2,5,
164,592,2,5,
164,615,2,5,
164,619,2,5,
164,674,2,5,
164,679,2,5,
164,687,2,5,
164,741,2,5,
164,749,2,5,
164,786,2,5,
164,792,2,5,
164,839,2,5,
164,841,2,5,
164,842,2,5,
164,862,2,5,
164,310,3,1,1
164,833,3,1,1
164,660,3,1,5
164,468,3,1,10
164,411,3,1,15
164,369,3,1,20
164,126,3,1,25
164,835,3,1,30
164,84,3,1,35
164,71,3,1,40
164,364,3,1,45
164,581,3,1,50
164,354,3,1,55
164,517,3,1,60
164,648,3,1,65
164,19,3,4,
164,147,3,4,
164,181,3,4,
164,250,3,4,
164,278,3,4,
164,289,3,4,
164,349,3,4,
164,795,3,4,
164,842,3,4,
164,35,3,5,
164,41,3,5,
164,66,3,5,
164,84,3,5,
164,91,3,5,
164,174,3,5,
164,185,3,5,
164,191,3,5,
164,215,3,5,
164,226,3,5,
164,296,3,5,
164,320,3,5,
164,356,3,5,
164,364,3,5,
164,384,3,5,
164,552,3,5,
164,556,3,5,
164,581,3,5,
164,592,3,5,
164,600,3,5,
164,606,3,5,
164,619,3,5,
164,654,3,5,
164,674,3,5,
164,733,3,5,
164,741,3,5,
164,749,3,5,
164,751,3,5,
164,786,3,5,
164,792,3,5,
164,835,3,5,
164,839,3,5,
164,310,4,1,1
164,833,4,1,1
164,660,4,1,5
164,468,4,1,10
164,411,4,1,15
164,369,4,1,20
164,126,4,1,25
164,835,4,1,30
164,84,4,1,35
164,71,4,1,40
164,364,4,1,45
164,581,4,1,50
164,354,4,1,55
164,517,4,1,60
164,648,4,1,65
164,19,4,4,
164,147,4,4,
164,250,4,4,
164,278,4,4,
164,349,4,4,
164,697,4,4,
164,795,4,4,
164,15,4,5,
164,15,4,5,
164,41,4,5,
164,66,4,5,
164,70,4,5,
164,71,4,5,
164,91,4,5,
164,106,4,5,
164,108,4,5,
164,126,4,5,
164,147,4,5,
164,147,4,5,
164,163,4,5,
164,175,4,5,
164,175,4,5,
164,179,4,5,
164,179,4,5,
164,181,4,5,
164,185,4,5,
164,193,4,5,
164,200,4,5,
164,215,4,5,
164,226,4,5,
164,296,4,5,
164,325,4,5,
164,325,4,5,
164,340,4,5,
164,354,4,5,
164,356,4,5,
164,359,4,5,
164,364,4,5,
164,372,4,5,
164,372,4,5,
164,373,4,5,
164,383,4,5,
164,415,4,5,
164,482,4,5,
164,482,4,5,
164,508,4,5,
164,552,4,5,
164,556,4,5,
164,558,4,5,
164,558,4,5,
164,581,4,5,
164,588,4,5,
164,592,4,5,
164,674,4,5,
164,679,4,5,
164,688,4,5,
164,741,4,5,
164,749,4,5,
164,767,4,5,
164,778,4,5,
164,786,4,5,
164,792,4,5,
164,835,4,5,
164,839,4,5,
164,841,4,5,
164,841,4,5,
164,842,4,5,
164,842,4,5,
164,862,4,5,
165,804,1,1,1
165,804,2,1,1
165,804,3,1,1
165,804,4,1,1
166,139,1,1,1
166,310,1,1,1
166,340,1,1,1
166,762,1,1,1
166,765,1,1,1
166,621,1,1,5
166,43,1,1,9
166,573,1,1,13
166,59,1,1,17
166,755,1,1,17
166,590,1,1,20
166,767,1,1,25
166,106,1,1,29
166,49,1,1,33
166,175,1,1,37
166,399,1,1,41
166,814,1,1,45
166,139,1,3,
166,330,1,3,
166,340,1,3,
166,359,1,3,
166,384,1,3,
166,397,1,3,
166,399,1,3,
166,687,1,3,
166,100,1,4,
166,106,1,4,
166,139,1,4,
166,147,1,4,
166,158,1,4,
166,215,1,4,
166,230,1,4,
166,251,1,4,
166,487,1,4,
166,730,1,4,
166,758,1,4,
166,795,1,4,
166,851,1,4,
166,860,1,4,
166,35,1,5,
166,125,1,5,
166,174,1,5,
166,201,1,5,
166,226,1,5,
166,283,1,5,
166,342,1,5,
166,552,1,5,
166,581,1,5,
166,592,1,5,
166,594,1,5,
166,615,1,5,
166,640,1,5,
166,674,1,5,
166,741,1,5,
166,743,1,5,
166,751,1,5,
166,800,1,5,
166,855,1,5,
166,139,2,1,1
166,310,2,1,1
166,340,2,1,1
166,762,2,1,1
166,765,2,1,1
166,621,2,1,5
166,573,2,1,10
166,43,2,1,15
166,755,2,1,20
166,59,2,1,25
166,131,2,1,30
166,49,2,1,35
166,767,2,1,40
166,106,2,1,45
166,175,2,1,50
166,399,2,1,55
166,147,2,4,
166,158,2,4,
166,171,2,4,
166,251,2,4,
166,481,2,4,
166,795,2,4,
166,851,2,4,
166,860,2,4,
166,35,2,5,
166,49,2,5,
166,71,2,5,
166,106,2,5,
166,160,2,5,
166,215,2,5,
166,226,2,5,
166,230,2,5,
166,270,2,5,
166,340,2,5,
166,359,2,5,
166,384,2,5,
166,514,2,5,
166,552,2,5,
166,581,2,5,
166,592,2,5,
166,593,2,5,
166,615,2,5,
166,640,2,5,
166,674,2,5,
166,687,2,5,
166,730,2,5,
166,741,2,5,
166,743,2,5,
166,755,2,5,
166,841,2,5,
166,855,2,5,
166,139,3,1,1
166,310,3,1,1
166,340,3,1,1
166,762,3,1,1
166,765,3,1,1
166,621,3,1,5
166,573,3,1,10
166,43,3,1,15
166,755,3,1,20
166,59,3,1,25
166,131,3,1,30
166,49,3,1,35
166,767,3,1,40
166,106,3,1,45
166,175,3,1,50
166,399,3,1,55
166,106,3,4,
166,139,3,4,
166,147,3,4,
166,158,3,4,
166,171,3,4,
166,230,3,4,
166,251,3,4,
166,481,3,4,
166,730,3,4,
166,795,3,4,
166,851,3,4,
166,860,3,4,
166,35,3,5,
166,160,3,5,
166,174,3,5,
166,215,3,5,
166,226,3,5,
166,384,3,5,
166,552,3,5,
166,581,3,5,
166,592,3,5,
166,640,3,5,
166,674,3,5,
166,741,3,5,
166,743,3,5,
166,751,3,5,
166,855,3,5,
166,139,4,1,1
166,310,4,1,1
166,340,4,1,1
166,762,4,1,1
166,765,4,1,1
166,621,4,1,5
166,573,4,1,10
166,43,4,1,15
166,755,4,1,20
166,59,4,1,25
166,131,4,1,30
166,49,4,1,35
166,767,4,1,40
166,106,4,1,45
166,175,4,1,50
166,399,4,1,55
166,147,4,4,
166,158,4,4,
166,171,4,4,
166,251,4,4,
166,481,4,4,
166,795,4,4,
166,851,4,4,
166,860,4,4,
166,15,4,5,
166,49,4,5,
166,71,4,5,
166,98,4,5,
166,106,4,5,
166,147,4,5,
166,160,4,5,
166,175,4,5,
166,215,4,5,
166,226,4,5,
166,230,4,5,
166,340,4,5,
166,359,4,5,
166,481,4,5,
166,552,4,5,
166,581,4,5,
166,592,4,5,
166,600,4,5,
166,640,4,5,
166,674,4,5,
166,730,4,5,
166,741,4,5,
166,743,4,5,
166,755,4,5,
166,767,4,5,
166,778,4,5,
166,803,4,5,
166,841,4,5,
167,340,1,1,1
167,762,1,1,1
167,765,1,1,1
167,833,1,1,1
167,621,1,1,5
167,43,1,1,9
167,573,1,1,13
167,835,1,1,17
167,38,1,1,20
167,23,1,1,25
167,5,1,1,29
167,325,1,1,33
167,482,1,1,37
167,399,1,1,41
167,354,1,1,45
167,833,1,2,
167,25,1,3,
167,139,1,3,
167,330,1,3,
167,340,1,3,
167,359,1,3,
167,373,1,3,
167,384,1,3,
167,397,1,3,
167,399,1,3,
167,656,1,3,
167,687,1,3,
167,835,1,3,
167,100,1,4,
167,106,1,4,
167,139,1,4,
167,147,1,4,
167,158,1,4,
167,215,1,4,
167,230,1,4,
167,251,1,4,
167,487,1,4,
167,730,1,4,
167,758,1,4,
167,795,1,4,
167,851,1,4,
167,860,1,4,
167,35,1,5,
167,66,1,5,
167,125,1,5,
167,174,1,5,
167,201,1,5,
167,226,1,5,
167,283,1,5,
167,296,1,5,
167,320,1,5,
167,342,1,5,
167,356,1,5,
167,364,1,5,
167,552,1,5,
167,581,1,5,
167,592,1,5,
167,594,1,5,
167,600,1,5,
167,615,1,5,
167,626,1,5,
167,640,1,5,
167,674,1,5,
167,741,1,5,
167,743,1,5,
167,749,1,5,
167,751,1,5,
167,800,1,5,
167,839,1,5,
167,855,1,5,
167,49,2,1,1
167,59,2,1,1
167,106,2,1,1
167,131,2,1,1
167,139,2,1,1
167,175,2,1,1
167,310,2,1,1
167,340,2,1,1
167,755,2,1,1
167,762,2,1,1
167,765,2,1,1
167,767,2,1,1
167,833,2,1,1
167,621,2,1,5
167,573,2,1,10
167,43,2,1,15
167,325,2,1,20
167,835,2,1,25
167,38,2,1,30
167,23,2,1,35
167,482,2,1,40
167,5,2,1,45
167,354,2,1,50
167,399,2,1,55
167,833,2,2,
167,262,2,3,
167,147,2,4,
167,158,2,4,
167,171,2,4,
167,251,2,4,
167,481,2,4,
167,795,2,4,
167,851,2,4,
167,860,2,4,
167,35,2,5,
167,49,2,5,
167,66,2,5,
167,71,2,5,
167,84,2,5,
167,106,2,5,
167,160,2,5,
167,165,2,5,
167,215,2,5,
167,226,2,5,
167,230,2,5,
167,270,2,5,
167,296,2,5,
167,320,2,5,
167,340,2,5,
167,354,2,5,
167,356,2,5,
167,359,2,5,
167,364,2,5,
167,373,2,5,
167,384,2,5,
167,415,2,5,
167,482,2,5,
167,514,2,5,
167,552,2,5,
167,581,2,5,
167,592,2,5,
167,593,2,5,
167,615,2,5,
167,626,2,5,
167,640,2,5,
167,674,2,5,
167,687,2,5,
167,730,2,5,
167,741,2,5,
167,743,2,5,
167,749,2,5,
167,755,2,5,
167,839,2,5,
167,841,2,5,
167,842,2,5,
167,855,2,5,
167,49,3,1,1
167,59,3,1,1
167,106,3,1,1
167,131,3,1,1
167,139,3,1,1
167,175,3,1,1
167,310,3,1,1
167,340,3,1,1
167,755,3,1,1
167,762,3,1,1
167,765,3,1,1
167,767,3,1,1
167,833,3,1,1
167,621,3,1,5
167,573,3,1,10
167,43,3,1,15
167,325,3,1,20
167,835,3,1,25
167,38,3,1,30
167,23,3,1,35
167,482,3,1,40
167,5,3,1,45
167,354,3,1,50
167,399,3,1,55
167,833,3,2,
167,106,3,4,
167,139,3,4,
167,147,3,4,
167,158,3,4,
167,171,3,4,
167,230,3,4,
167,251,3,4,
167,481,3,4,
167,730,3,4,
167,795,3,4,
167,851,3,4,
167,860,3,4,
167,35,3,5,
167,66,3,5,
167,84,3,5,
167,160,3,5,
167,174,3,5,
167,215,3,5,
167,226,3,5,
167,296,3,5,
167,320,3,5,
167,356,3,5,
167,364,3,5,
167,384,3,5,
167,552,3,5,
167,581,3,5,
167,592,3,5,
167,600,3,5,
167,606,3,5,
167,626,3,5,
167,640,3,5,
167,674,3,5,
167,733,3,5,
167,741,3,5,
167,743,3,5,
167,749,3,5,
167,751,3,5,
167,835,3,5,
167,839,3,5,
167,855,3,5,
167,49,4,1,1
167,59,4,1,1
167,106,4,1,1
167,131,4,1,1
167,139,4,1,1
167,175,4,1,1
167,310,4,1,1
167,340,4,1,1
167,755,4,1,1
167,762,4,1,1
167,765,4,1,1
167,767,4,1,1
167,621,4,1,5
167,573,4,1,10
167,43,4,1,15
167,325,4,1,20
167,835,4,1,25
167,38,4,1,30
167,23,4,1,35
167,482,4,1,40
167,5,4,1,45
167,354,4,1,50
167,399,4,1,55
167,833,4,2,
167,147,4,4,
167,158,4,4,
167,171,4,4,
167,251,4,4,
167,481,4,4,
167,795,4,4,
167,851,4,4,
167,860,4,4,
167,15,4,5,
167,49,4,5,
167,66,4,5,
167,71,4,5,
167,98,4,5,
167,106,4,5,
167,108,4,5,
167,147,4,5,
167,160,4,5,
167,175,4,5,
167,215,4,5,
167,226,4,5,
167,230,4,5,
167,262,4,5,
167,296,4,5,
167,325,4,5,
167,340,4,5,
167,354,4,5,
167,356,4,5,
167,359,4,5,
167,364,4,5,
167,373,4,5,
167,415,4,5,
167,481,4,5,
167,482,4,5,
167,552,4,5,
167,581,4,5,
167,592,4,5,
167,600,4,5,
167,626,4,5,
167,640,4,5,
167,674,4,5,
167,730,4,5,
167,741,4,5,
167,743,4,5,
167,749,4,5,
167,755,4,5,
167,767,4,5,
167,778,4,5,
167,803,4,5,
167,835,4,5,
167,839,4,5,
167,841,4,5,
167,842,4,5,
168,340,1,1,1
168,762,1,1,1
168,765,1,1,1
168,790,1,1,1
168,621,1,1,5
168,43,1,1,9
168,573,1,1,13
168,171,1,1,17
168,788,1,1,20
168,523,1,1,25
168,12,1,1,29
168,791,1,1,33
168,164,1,1,37
168,399,1,1,41
168,786,1,1,45
168,790,1,2,
168,139,1,3,
168,330,1,3,
168,340,1,3,
168,359,1,3,
168,384,1,3,
168,397,1,3,
168,399,1,3,
168,434,1,3,
168,654,1,3,
168,656,1,3,
168,687,1,3,
168,100,1,4,
168,106,1,4,
168,139,1,4,
168,147,1,4,
168,158,1,4,
168,215,1,4,
168,230,1,4,
168,251,1,4,
168,487,1,4,
168,730,1,4,
168,758,1,4,
168,795,1,4,
168,851,1,4,
168,860,1,4,
168,35,1,5,
168,105,1,5,
168,125,1,5,
168,174,1,5,
168,201,1,5,
168,226,1,5,
168,283,1,5,
168,296,1,5,
168,342,1,5,
168,356,1,5,
168,412,1,5,
168,552,1,5,
168,581,1,5,
168,592,1,5,
168,594,1,5,
168,600,1,5,
168,615,1,5,
168,640,1,5,
168,674,1,5,
168,741,1,5,
168,743,1,5,
168,751,1,5,
168,786,1,5,
168,791,1,5,
168,792,1,5,
168,800,1,5,
168,830,1,5,
168,847,1,5,
168,855,1,5,
168,49,2,1,1
168,59,2,1,1
168,106,2,1,1
168,131,2,1,1
168,139,2,1,1
168,175,2,1,1
168,310,2,1,1
168,340,2,1,1
168,755,2,1,1
168,762,2,1,1
168,765,2,1,1
168,767,2,1,1
168,790,2,1,1
168,621,2,1,5
168,573,2,1,10
168,43,2,1,15
168,791,2,1,20
168,171,2,1,25
168,788,2,1,30
168,523,2,1,35
168,164,2,1,40
168,12,2,1,45
168,786,2,1,50
168,399,2,1,55
168,790,2,2,
168,599,2,3,
168,147,2,4,
168,158,2,4,
168,171,2,4,
168,251,2,4,
168,481,2,4,
168,795,2,4,
168,851,2,4,
168,860,2,4,
168,12,2,5,
168,35,2,5,
168,49,2,5,
168,71,2,5,
168,106,2,5,
168,160,2,5,
168,207,2,5,
168,215,2,5,
168,226,2,5,
168,230,2,5,
168,270,2,5,
168,296,2,5,
168,340,2,5,
168,356,2,5,
168,359,2,5,
168,384,2,5,
168,412,2,5,
168,514,2,5,
168,523,2,5,
168,552,2,5,
168,581,2,5,
168,592,2,5,
168,593,2,5,
168,615,2,5,
168,640,2,5,
168,674,2,5,
168,687,2,5,
168,730,2,5,
168,741,2,5,
168,743,2,5,
168,755,2,5,
168,786,2,5,
168,788,2,5,
168,791,2,5,
168,792,2,5,
168,830,2,5,
168,841,2,5,
168,847,2,5,
168,855,2,5,
168,49,3,1,1
168,59,3,1,1
168,106,3,1,1
168,131,3,1,1
168,139,3,1,1
168,175,3,1,1
168,310,3,1,1
168,340,3,1,1
168,755,3,1,1
168,762,3,1,1
168,765,3,1,1
168,767,3,1,1
168,790,3,1,1
168,621,3,1,5
168,573,3,1,10
168,43,3,1,15
168,791,3,1,20
168,171,3,1,25
168,788,3,1,30
168,523,3,1,35
168,164,3,1,40
168,12,3,1,45
168,786,3,1,50
168,399,3,1,55
168,790,3,2,
168,106,3,4,
168,139,3,4,
168,147,3,4,
168,158,3,4,
168,171,3,4,
168,230,3,4,
168,251,3,4,
168,481,3,4,
168,730,3,4,
168,795,3,4,
168,851,3,4,
168,860,3,4,
168,35,3,5,
168,105,3,5,
168,160,3,5,
168,174,3,5,
168,215,3,5,
168,226,3,5,
168,257,3,5,
168,296,3,5,
168,356,3,5,
168,384,3,5,
168,412,3,5,
168,552,3,5,
168,581,3,5,
168,592,3,5,
168,600,3,5,
168,606,3,5,
168,640,3,5,
168,654,3,5,
168,674,3,5,
168,733,3,5,
168,741,3,5,
168,743,3,5,
168,751,3,5,
168,786,3,5,
168,791,3,5,
168,792,3,5,
168,830,3,5,
168,855,3,5,
168,49,4,1,1
168,59,4,1,1
168,106,4,1,1
168,131,4,1,1
168,139,4,1,1
168,175,4,1,1
168,310,4,1,1
168,340,4,1,1
168,755,4,1,1
168,762,4,1,1
168,765,4,1,1
168,767,4,1,1
168,621,4,1,5
168,573,4,1,10
168,43,4,1,15
168,791,4,1,20
168,171,4,1,25
168,788,4,1,30
168,523,4,1,35
168,164,4,1,40
168,12,4,1,45
168,786,4,1,50
168,399,4,1,55
168,790,4,2,
168,147,4,4,
168,158,4,4,
168,171,4,4,
168,251,4,4,
168,481,4,4,
168,795,4,4,
168,851,4,4,
168,860,4,4,
168,12,4,5,
168,15,4,5,
168,49,4,5,
168,71,4,5,
168,98,4,5,
168,104,4,5,
168,106,4,5,
168,147,4,5,
168,160,4,5,
168,175,4,5,
168,202,4,5,
168,205,4,5,
168,207,4,5,
168,210,4,5,
168,215,4,5,
168,226,4,5,
168,230,4,5,
168,232,4,5,
168,296,4,5,
168,340,4,5,
168,356,4,5,
168,359,4,5,
168,412,4,5,
168,453,4,5,
168,481,4,5,
168,552,4,5,
168,581,4,5,
168,592,4,5,
168,600,4,5,
168,640,4,5,
168,674,4,5,
168,730,4,5,
168,741,4,5,
168,743,4,5,
168,755,4,5,
168,767,4,5,
168,778,4,5,
168,786,4,5,
168,788,4,5,
168,791,4,5,
168,792,4,5,
168,803,4,5,
168,830,4,5,
168,841,4,5,
168,847,4,5,
169,212,1,1,1
169,340,1,1,1
169,762,1,1,1
169,765,1,1,1
169,621,1,1,5
169,43,1,1,9
169,573,1,1,13
169,59,1,1,17
169,243,1,1,20
169,247,1,1,25
169,628,1,1,29
169,681,1,1,33
169,401,1,1,37
169,399,1,1,41
169,256,1,1,45
169,212,1,2,
169,139,1,3,
169,330,1,3,
169,338,1,3,
169,340,1,3,
169,359,1,3,
169,384,1,3,
169,397,1,3,
169,399,1,3,
169,687,1,3,
169,747,1,3,
169,100,1,4,
169,106,1,4,
169,139,1,4,
169,147,1,4,
169,158,1,4,
169,215,1,4,
169,230,1,4,
169,251,1,4,
169,487,1,4,
169,730,1,4,
169,758,1,4,
169,795,1,4,
169,851,1,4,
169,860,1,4,
169,35,1,5,
169,125,1,5,
169,174,1,5,
169,201,1,5,
169,226,1,5,
169,242,1,5,
169,253,1,5,
169,255,1,5,
169,283,1,5,
169,296,1,5,
169,342,1,5,
169,356,1,5,
169,510,1,5,
169,552,1,5,
169,581,1,5,
169,592,1,5,
169,594,1,5,
169,600,1,5,
169,615,1,5,
169,640,1,5,
169,674,1,5,
169,741,1,5,
169,743,1,5,
169,751,1,5,
169,800,1,5,
169,849,1,5,
169,855,1,5,
169,49,2,1,1
169,106,2,1,1
169,131,2,1,1
169,139,2,1,1
169,175,2,1,1
169,212,2,1,1
169,310,2,1,1
169,340,2,1,1
169,755,2,1,1
169,762,2,1,1
169,765,2,1,1
169,767,2,1,1
169,621,2,1,5
169,573,2,1,10
169,43,2,1,15
169,681,2,1,20
169,59,2,1,25
169,243,2,1,30
169,247,2,1,35
169,401,2,1,40
169,628,2,1,45
169,256,2,1,50
169,399,2,1,55
169,212,2,2,
169,96,2,3,
169,629,2,3,
169,147,2,4,
169,158,2,4,
169,171,2,4,
169,251,2,4,
169,481,2,4,
169,795,2,4,
169,851,2,4,
169,860,2,4,
169,35,2,5,
169,49,2,5,
169,71,2,5,
169,106,2,5,
169,160,2,5,
169,215,2,5,
169,226,2,5,
169,230,2,5,
169,242,2,5,
169,243,2,5,
169,247,2,5,
169,255,2,5,
169,256,2,5,
169,270,2,5,
169,296,2,5,
169,338,2,5,
169,340,2,5,
169,356,2,5,
169,359,2,5,
169,384,2,5,
169,484,2,5,
169,510,2,5,
169,514,2,5,
169,552,2,5,
169,581,2,5,
169,592,2,5,
169,593,2,5,
169,615,2,5,
169,628,2,5,
169,640,2,5,
169,674,2,5,
169,687,2,5,
169,730,2,5,
169,741,2,5,
169,743,2,5,
169,747,2,5,
169,755,2,5,
169,841,2,5,
169,849,2,5,
169,855,2,5,
169,49,3,1,1
169,106,3,1,1
169,131,3,1,1
169,139,3,1,1
169,175,3,1,1
169,212,3,1,1
169,310,3,1,1
169,340,3,1,1
169,755,3,1,1
169,762,3,1,1
169,765,3,1,1
169,767,3,1,1
169,621,3,1,5
169,573,3,1,10
169,43,3,1,15
169,681,3,1,20
169,59,3,1,25
169,243,3,1,30
169,247,3,1,35
169,401,3,1,40
169,628,3,1,45
169,256,3,1,50
169,399,3,1,55
169,212,3,2,
169,106,3,4,
169,139,3,4,
169,147,3,4,
169,158,3,4,
169,171,3,4,
169,230,3,4,
169,251,3,4,
169,481,3,4,
169,730,3,4,
169,795,3,4,
169,851,3,4,
169,860,3,4,
169,35,3,5,
169,160,3,5,
169,174,3,5,
169,215,3,5,
169,226,3,5,
169,242,3,5,
169,255,3,5,
169,296,3,5,
169,356,3,5,
169,384,3,5,
169,510,3,5,
169,552,3,5,
169,581,3,5,
169,592,3,5,
169,600,3,5,
169,606,3,5,
169,640,3,5,
169,674,3,5,
169,733,3,5,
169,741,3,5,
169,743,3,5,
169,751,3,5,
169,849,3,5,
169,855,3,5,
169,49,4,1,1
169,106,4,1,1
169,131,4,1,1
169,139,4,1,1
169,175,4,1,1
169,310,4,1,1
169,340,4,1,1
169,755,4,1,1
169,762,4,1,1
169,765,4,1,1
169,767,4,1,1
169,621,4,1,5
169,573,4,1,10
169,43,4,1,15
169,681,4,1,20
169,59,4,1,25
169,243,4,1,30
169,247,4,1,35
169,401,4,1,40
169,628,4,1,45
169,256,4,1,50
169,399,4,1,55
169,212,4,2,
169,147,4,4,
169,158,4,4,
169,171,4,4,
169,251,4,4,
169,481,4,4,
169,795,4,4,
169,851,4,4,
169,860,4,4,
169,15,4,5,
169,49,4,5,
169,71,4,5,
169,96,4,5,
169,98,4,5,
169,106,4,5,
169,147,4,5,
169,160,4,5,
169,175,4,5,
169,214,4,5,
169,215,4,5,
169,226,4,5,
169,230,4,5,
169,242,4,5,
169,243,4,5,
169,247,4,5,
169,255,4,5,
169,256,4,5,
169,296,4,5,
169,338,4,5,
169,340,4,5,
169,356,4,5,
169,359,4,5,
169,481,4,5,
169,510,4,5,
169,552,4,5,
169,581,4,5,
169,592,4,5,
169,600,4,5,
169,628,4,5,
169,629,4,5,
169,640,4,5,
169,674,4,5,
169,730,4,5,
169,741,4,5,
169,743,4,5,
169,755,4,5,
169,767,4,5,
169,777,4,5,
169,778,4,5,
169,803,4,5,
169,841,4,5,
169,849,4,5,
170,129,1,1,1
170,130,1,1,1
170,646,1,1,1
170,762,1,1,1
170,553,1,1,7
170,12,1,1,12
170,586,1,1,18
170,434,1,1,23
170,656,1,1,29
170,587,1,1,34
170,164,1,1,40
170,416,1,1,45
170,805,1,1,50
170,427,1,1,56
170,861,1,1,62
170,16,1,3,
170,210,1,3,
170,276,1,3,
170,309,1,3,
170,373,1,3,
170,384,1,3,
170,399,1,3,
170,427,1,3,
170,434,1,3,
170,511,1,3,
170,587,1,3,
170,654,1,3,
170,656,1,3,
170,687,1,3,
170,775,1,3,
170,806,1,3,
170,853,1,3,
170,862,1,3,
170,9,1,5,
170,66,1,5,
170,105,1,5,
170,125,1,5,
170,174,1,5,
170,191,1,5,
170,226,1,5,
170,283,1,5,
170,296,1,5,
170,342,1,5,
170,356,1,5,
170,364,1,5,
170,552,1,5,
170,555,1,5,
170,556,1,5,
170,564,1,5,
170,581,1,5,
170,592,1,5,
170,594,1,5,
170,615,1,5,
170,640,1,5,
170,674,1,5,
170,691,1,5,
170,741,1,5,
170,743,1,5,
170,751,1,5,
170,781,1,5,
170,786,1,5,
170,791,1,5,
170,792,1,5,
170,800,1,5,
170,807,1,5,
170,129,2,1,1
170,762,2,1,1
170,587,2,1,5
170,434,2,1,10
170,790,2,1,15
170,553,2,1,20
170,130,2,1,25
170,12,2,1,30
170,586,2,1,35
170,164,2,1,40
170,805,2,1,45
170,427,2,1,50
170,416,2,1,55
170,861,2,1,60
170,12,2,5,
170,16,2,5,
170,66,2,5,
170,202,2,5,
170,210,2,5,
170,215,2,5,
170,226,2,5,
170,276,2,5,
170,296,2,5,
170,314,2,5,
170,356,2,5,
170,364,2,5,
170,373,2,5,
170,384,2,5,
170,544,2,5,
170,552,2,5,
170,556,2,5,
170,564,2,5,
170,581,2,5,
170,592,2,5,
170,615,2,5,
170,640,2,5,
170,674,2,5,
170,687,2,5,
170,691,2,5,
170,700,2,5,
170,741,2,5,
170,743,2,5,
170,755,2,5,
170,781,2,5,
170,786,2,5,
170,791,2,5,
170,792,2,5,
170,805,2,5,
170,806,2,5,
170,807,2,5,
170,853,2,5,
170,862,2,5,
170,129,3,1,1
170,762,3,1,1
170,587,3,1,5
170,434,3,1,10
170,790,3,1,15
170,553,3,1,20
170,130,3,1,25
170,12,3,1,30
170,586,3,1,35
170,164,3,1,40
170,805,3,1,45
170,427,3,1,50
170,416,3,1,55
170,861,3,1,60
170,9,3,5,
170,66,3,5,
170,105,3,5,
170,174,3,5,
170,191,3,5,
170,215,3,5,
170,226,3,5,
170,257,3,5,
170,296,3,5,
170,356,3,5,
170,364,3,5,
170,384,3,5,
170,552,3,5,
170,555,3,5,
170,556,3,5,
170,581,3,5,
170,587,3,5,
170,592,3,5,
170,640,3,5,
170,654,3,5,
170,674,3,5,
170,691,3,5,
170,741,3,5,
170,743,3,5,
170,751,3,5,
170,781,3,5,
170,786,3,5,
170,791,3,5,
170,792,3,5,
170,807,3,5,
170,129,4,1,1
170,762,4,1,1
170,587,4,1,5
170,434,4,1,10
170,790,4,1,15
170,553,4,1,20
170,130,4,1,25
170,12,4,1,30
170,586,4,1,35
170,164,4,1,40
170,805,4,1,45
170,175,4,1,50
170,416,4,1,55
170,861,4,1,60
170,12,4,5,
170,66,4,5,
170,104,4,5,
170,104,4,5,
170,105,4,5,
170,175,4,5,
170,175,4,5,
170,202,4,5,
170,210,4,5,
170,210,4,5,
170,215,4,5,
170,226,4,5,
170,276,4,5,
170,296,4,5,
170,309,4,5,
170,309,4,5,
170,356,4,5,
170,364,4,5,
170,373,4,5,
170,552,4,5,
170,553,4,5,
170,556,4,5,
170,564,4,5,
170,581,4,5,
170,592,4,5,
170,640,4,5,
170,674,4,5,
170,691,4,5,
170,741,4,5,
170,743,4,5,
170,755,4,5,
170,767,4,5,
170,778,4,5,
170,781,4,5,
170,786,4,5,
170,791,4,5,
170,792,4,5,
170,806,4,5,
170,807,4,5,
170,862,4,5,
171,128,1,1,1
171,852,1,1,1
171,59,1,1,7
171,833,1,1,10
171,612,1,1,16
171,408,1,1,19
171,479,1,1,25
171,84,1,1,28
171,552,1,1,34
171,19,1,1,37
171,795,1,1,43
171,602,1,1,46
171,650,1,1,50
171,354,1,1,55
171,58,1,3,
171,199,1,3,
171,373,1,3,
171,382,1,3,
171,394,1,3,
171,687,1,3,
171,717,1,3,
171,835,1,3,
171,38,1,4,
171,57,1,4,
171,87,1,4,
171,325,1,4,
171,394,1,4,
171,482,1,4,
171,589,1,4,
171,671,1,4,
171,704,1,4,
171,748,1,4,
171,801,1,4,
171,835,1,4,
171,842,1,4,
